L1	L2	L3	KO	Function	EC	Count
Translation, ribosomal structure and biogenesis	Ribosomal protein L29		COG0255	RpmC:Ribosome 50S subunit		1
Translation, ribosomal structure and biogenesis	Ribosomal protein L18		COG0256	RplR:Ribosome 50S subunit		1
Coenzyme transport and metabolism	Pyridoxine/pyridoxamine 5'-phosphate oxidase		COG0259	PdxH:Pyridoxal phosphate biosynthesis		1
Amino acid transport and metabolism	Leucyl aminopeptidase		COG0260	PepB:		1
Translation, ribosomal structure and biogenesis	Ribosomal protein L21		COG0261	RplU:Ribosome 50S subunit		1
Coenzyme transport and metabolism	Dihydrofolate reductase		COG0262	FolA:Folate biosynthesis		1
Amino acid transport and metabolism	Glutamate 5-kinase		COG0263	ProB:Proline biosynthesis		1
Translation, ribosomal structure and biogenesis	Translation elongation factor EF-Ts		COG0264	Tsf:Translation factors		1
Posttranslational modification, protein turnover, chaperones	Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain		COG0265	DegQ:		1
Replication, recombination and repair	Formamidopyrimidine-DNA glycosylase		COG0266	Nei:		1
Translation, ribosomal structure and biogenesis	Ribosomal protein L33		COG0267	RpmG:Ribosome 50S subunit		1
Translation, ribosomal structure and biogenesis	Ribosomal protein S20		COG0268	RpsT:Ribosome 30S subunit		1
Replication, recombination and repair	DNA-cytosine methylase		COG0270	Dcm:		1
Transcription	DNA-binding global transcriptional regulator BolA, affects cell shape, cell division and biofilm formation		COG0271	BolA:		1
Signal transduction mechanisms	DNA-binding global transcriptional regulator BolA, affects cell shape, cell division and biofilm formation		COG0271	BolA:		1
Replication, recombination and repair	NAD-dependent DNA ligase		COG0272	Lig:		1
Nucleotide transport and metabolism	Deoxyribose-phosphate aldolase		COG0274	DeoC:		1
Translation, ribosomal structure and biogenesis	16S rRNA C1402 N4-methylase RsmH		COG0275	RmsH:16S rRNA modification		1
Coenzyme transport and metabolism	Protoheme ferro-lyase (ferrochelatase)		COG0276	HemH:Heme biosynthesis		1
Energy production and conversion	FAD/FMN-containing lactate dehydrogenase/glycolate oxidase		COG0277	GlcD:		1
Posttranslational modification, protein turnover, chaperones	Glutaredoxin-related protein		COG0278	GrxD:		1
Energy production and conversion	Phosphotransacetylase (includes Pta, EutD and phosphobutyryltransferase)		COG0280	Pta:		1
Energy production and conversion	Malic enzyme		COG0281	SfcA:Urea cycle		1
Energy production and conversion	Acetate kinase		COG0282	AckA:		1
Nucleotide transport and metabolism	Cytidylate kinase		COG0283	Cmk:		1
Nucleotide transport and metabolism	Orotidine-5'-phosphate decarboxylase		COG0284	PyrF:Pyrimidine biosynthesis		1
Coenzyme transport and metabolism	Folylpolyglutamate synthase/Dihydropteroate synthase		COG0285	FolC:Folate biosynthesis		1
Defense mechanisms	Type I restriction-modification system, DNA methylase subunit		COG0286	HsdM:		1
Amino acid transport and metabolism	Prephenate dehydrogenase		COG0287	TyrA:Aromatic amino acid biosynthesis		1
Inorganic ion transport and metabolism	Carbonic anhydrase		COG0288	CynT:		1
Amino acid transport and metabolism	4-hydroxy-tetrahydrodipicolinate reductase		COG0289	DapB:Lysine biosynthesis		1
Translation, ribosomal structure and biogenesis	Translation initiation factor IF-3		COG0290	InfC:Translation factors		1
Translation, ribosomal structure and biogenesis	Ribosomal protein L35		COG0291	RpmI:Ribosome 50S subunit		1
Translation, ribosomal structure and biogenesis	Ribosomal protein L20		COG0292	RplT:Ribosome 50S subunit		1
Translation, ribosomal structure and biogenesis	23S rRNA U2552 (ribose-2'-O)-methylase RlmE/FtsJ		COG0293	RlmE:23S rRNA modification		1
Coenzyme transport and metabolism	Dihydropteroate synthase		COG0294	FolP:Folate biosynthesis		1
Nucleotide transport and metabolism	Cytidine deaminase		COG0295	Cdd:Pyrimidine salvage		1
Carbohydrate transport and metabolism	1,4-alpha-glucan branching enzyme		COG0296	GlgB:		1
Carbohydrate transport and metabolism	Glycogen synthase		COG0297	GlgA:		1
Coenzyme transport and metabolism	GTP cyclohydrolase I		COG0302	FolE:Folate biosynthesis		1
Coenzyme transport and metabolism	Molybdopterin Mo-transferase (molybdopterin biosynthesis)		COG0303	MoeA:Molybdopterin biosynthesis		1
Lipid transport and metabolism	3-oxoacyl-(acyl-carrier-protein) synthase		COG0304	FabB:Fatty acid biosynthesis		1
Secondary metabolites biosynthesis, transport and catabolism	3-oxoacyl-(acyl-carrier-protein) synthase		COG0304	FabB:Fatty acid biosynthesis		1
Replication, recombination and repair	Replicative DNA helicase		COG0305	DnaB:		1
Inorganic ion transport and metabolism	Phosphate/sulfate permease		COG0306	PitA:		1
Coenzyme transport and metabolism	Riboflavin synthase alpha chain		COG0307	RibC:Riboflavin/FAD biosynthesis		1
Amino acid transport and metabolism	Aminopeptidase N, contains DUF3458 domain		COG0308	PepN:		1
General function prediction only	Zn-dependent protease PmbA/TldA or its inactivated homolog		COG0312	TldD:		1
Translation, ribosomal structure and biogenesis	16S rRNA C1402 (ribose-2'-O) methylase RsmI		COG0313	RsmI:16S rRNA modification		1
Coenzyme transport and metabolism	Molybdopterin synthase catalytic subunit MoaE		COG0314	MoaE:Molybdopterin biosynthesis		1
Coenzyme transport and metabolism	Molybdenum cofactor biosynthesis enzyme MoaC		COG0315	MoaC:Molybdopterin biosynthesis		1
Signal transduction mechanisms	(p)ppGpp synthase/hydrolase, HD superfamily		COG0317	SpoT:		1
Transcription	(p)ppGpp synthase/hydrolase, HD superfamily		COG0317	SpoT:		1
Translation, ribosomal structure and biogenesis	ssRNA-specific RNase YbeY, 16S rRNA maturation enzyme		COG0319	YbeY:16S rRNA modification		1
Coenzyme transport and metabolism	Lipoate synthase		COG0320	LipA:Lipoate biosynthesis		1
Coenzyme transport and metabolism	Lipoate-protein ligase B		COG0321	LipB:Lipoate biosynthesis		1
Replication, recombination and repair	Excinuclease UvrABC, nuclease subunit		COG0322	UvrC:		1
Replication, recombination and repair	DNA mismatch repair ATPase MutL		COG0323	MutL:		1
Coenzyme transport and metabolism	Pyridoxal 5'-phosphate homeostasis protein YggS, UPF0001 family		COG0325	YggS:		1
Posttranslational modification, protein turnover, chaperones	Molecular chaperone, HSP90 family		COG0326	HtpG:		1
Replication, recombination and repair	Ribonuclease HI		COG0328	RnhA:		1
Amino acid transport and metabolism	4-hydroxy-tetrahydrodipicolinate synthase/N-acetylneuraminate lyase		COG0329	DapA:Lysine biosynthesis		1
Cell wall/membrane/envelope biogenesis	4-hydroxy-tetrahydrodipicolinate synthase/N-acetylneuraminate lyase		COG0329	DapA:Lysine biosynthesis		1
Posttranslational modification, protein turnover, chaperones	Regulator of protease activity HflC, stomatin/prohibitin superfamily		COG0330	HflC:		1
Lipid transport and metabolism	Malonyl CoA-acyl carrier protein transacylase		COG0331	FabD:Fatty acid biosynthesis		1
Lipid transport and metabolism	3-oxoacyl-[acyl-carrier-protein] synthase III		COG0332	FabH:Fatty acid biosynthesis		1
Translation, ribosomal structure and biogenesis	Ribosomal protein L32		COG0333	RpmF:Ribosome 50S subunit		1
Translation, ribosomal structure and biogenesis	Ribosomal protein L19		COG0335	RplS:Ribosome 50S subunit		1
Translation, ribosomal structure and biogenesis	tRNA G37 N-methylase TrmD		COG0336	TrmD:tRNA modification		1
Amino acid transport and metabolism	3-dehydroquinate synthetase		COG0337	AroB:Aromatic amino acid biosynthesis		1
Posttranslational modification, protein turnover, chaperones	Zn-dependent oligopeptidase, M3 family		COG0339	Dcp:		1
Coenzyme transport and metabolism	Biotin-(acetyl-CoA carboxylase) ligase		COG0340	BirA2:Biotin biosynthesis		1
Intracellular trafficking, secretion, and vesicular transport	Preprotein translocase subunit SecD		COG0342	SecD:		1
Translation, ribosomal structure and biogenesis	Queuine/archaeosine tRNA-ribosyltransferase		COG0343	Tgt:tRNA modification		1
Lipid transport and metabolism	Phospholipid biosynthesis protein PlsY, probable glycerol-3-phosphate acyltransferase		COG0344	PlsY:		1
Amino acid transport and metabolism	Pyrroline-5-carboxylate reductase		COG0345	ProC:Proline biosynthesis		1
Secondary metabolites biosynthesis, transport and catabolism	Catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family		COG0346	GloA:		1
Signal transduction mechanisms	Nitrogen regulatory protein PII		COG0347	GlnK:		1
Amino acid transport and metabolism	Nitrogen regulatory protein PII		COG0347	GlnK:		1
Energy production and conversion	Polyferredoxin NapH		COG0348	NapH:		1
Translation, ribosomal structure and biogenesis	Ribonuclease D		COG0349	Rnd:		1
Coenzyme transport and metabolism	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase		COG0351	ThiD:Thiamine biosynthesis		1
Coenzyme transport and metabolism	Thiamine monophosphate synthase		COG0352	ThiE:Thiamine biosynthesis		1
Replication, recombination and repair	Recombinational DNA repair protein RecR		COG0353	RecR:		1
Posttranslational modification, protein turnover, chaperones	Folate-binding protein YgfZ, synthesis and repair of Fe-S clusters		COG0354	YgfZ:		1
Energy production and conversion	FoF1-type ATP synthase, epsilon subunit		COG0355	AtpC:FoF1-type ATP synthase		1
Energy production and conversion	FoF1-type ATP synthase, membrane subunit a		COG0356	AtpB:FoF1-type ATP synthase		1
Translation, ribosomal structure and biogenesis	16S rRNA G527 N7-methylase RsmG (former glucose-inhibited division protein B)		COG0357	RsmG:16S rRNA modification		1
Replication, recombination and repair	DNA primase (bacterial type)		COG0358	DnaG:		1
Translation, ribosomal structure and biogenesis	Ribosomal protein L9		COG0359	RplI:Ribosome 50S subunit		1
Translation, ribosomal structure and biogenesis	Ribosomal protein S6		COG0360	RpsF:Ribosome 30S subunit		1
Translation, ribosomal structure and biogenesis	Translation initiation factor IF-1		COG0361	InfA:Translation factors		1
Carbohydrate transport and metabolism	6-phosphogluconate dehydrogenase		COG0362	Gnd:Pentose phosphate pathway		1
Carbohydrate transport and metabolism	6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase		COG0363	NagB:Pentose phosphate pathway		1
Carbohydrate transport and metabolism	Glucose-6-phosphate 1-dehydrogenase		COG0364	Zwf:Pentose phosphate pathway		1
Lipid transport and metabolism	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase		COG0365	Acs:		1
Carbohydrate transport and metabolism	Glycosidase/amylase (phosphorylase)		COG0366	AmyA:		1
Amino acid transport and metabolism	Asparagine synthetase B (glutamine-hydrolyzing)		COG0367	AsnB:Asparagine biosynthesis		1
Coenzyme transport and metabolism	Cobalamin synthase CobS (adenosylcobinamide-GDP ribazoletransferase)		COG0368	CobS:Cobalamine/B12 biosynthesis		1
Nucleotide transport and metabolism	Flavoprotein (flavin reductase) subunit CysJ of sulfite and N-hydroxylaminopurine reductases		COG0369	CysJ:Cysteine biosynthesis		1
Inorganic ion transport and metabolism	Flavoprotein (flavin reductase) subunit CysJ of sulfite and N-hydroxylaminopurine reductases		COG0369	CysJ:Cysteine biosynthesis		1
Energy production and conversion	Glycerol dehydrogenase or related enzyme, iron-containing ADH family		COG0371	GldA:Isoprenoid biosynthesis		1
Energy production and conversion	Citrate synthase		COG0372	GltA:TCA cycle		1
Inorganic ion transport and metabolism	Catalase (peroxidase I)		COG0376	KatG:		1
Energy production and conversion	NADH:ubiquinone oxidoreductase 20 kD subunit (chain B) or related Fe-S oxidoreductase		COG0377	NuoB:NADH dehydrogenase		1
Posttranslational modification, protein turnover, chaperones	Hydrogenase/urease maturation factor HypB, Ni2+-binding GTPase		COG0378	HypB:		1
Coenzyme transport and metabolism	Quinolinate synthase		COG0379	NadA:NAD biosynthesis		1
Carbohydrate transport and metabolism	Trehalose-6-phosphate synthase, GT20 family		COG0380	OtsA:		1
Coenzyme transport and metabolism	4-hydroxybenzoate polyprenyltransferase		COG0382	UbiA:Ubiquinone biosynthesis		1
Carbohydrate transport and metabolism	Alpha-mannosidase		COG0383	MngB:		1
General function prediction only	Predicted epimerase YddE/YHI9, PhzF superfamily		COG0384	YHI9:		1
General function prediction only	Predicted Na+-dependent transporter YfeH		COG0385	YfeH:		1
Inorganic ion transport and metabolism	Cation (Ca2+/Na+/K+)/H+ antiporter ChaA		COG0387	ChaA:		1
Energy production and conversion	Omega-amidase YafV/Nit2, hydrolyzes alpha-ketoglutaramate		COG0388	Nit2:		1
Replication, recombination and repair	Nucleotidyltransferase/DNA polymerase DinP involved in DNA repair		COG0389	DinP:		1
Cell wall/membrane/envelope biogenesis	Predicted membrane flippase AglD2/YbhN, UPF0104 family		COG0392	AglD2:		1
Signal transduction mechanisms	Protein-tyrosine-phosphatase		COG0394	Wzb:		1
Carbohydrate transport and metabolism	ABC-type glycerol-3-phosphate transport system, permease component		COG0395	UgpE:		1
Posttranslational modification, protein turnover, chaperones	Fe-S cluster assembly ATPase SufC		COG0396	SufC:		1
Posttranslational modification, protein turnover, chaperones	Protein adenylyltransferase (AMPylase) SelO/YdiU (selenoprotein O)		COG0397	SelO:		1
Cell wall/membrane/envelope biogenesis	dTDP-4-amino-4,6-dideoxygalactose transaminase		COG0399	WecE:		1
General function prediction only	Predicted esterase		COG0400	YpfH:		1
Nucleotide transport and metabolism	Cytosine/adenosine deaminase or related metal-dependent hydrolase		COG0402	SsnA:Pyrimidine salvage		1
General function prediction only	Cytosine/adenosine deaminase or related metal-dependent hydrolase		COG0402	SsnA:Pyrimidine salvage		1
Amino acid transport and metabolism	Glycine cleavage system protein P (pyridoxal-binding), N-terminal domain		COG0403	GcvP1:Glycine cleavage		1
Amino acid transport and metabolism	Glycine cleavage system protein T (aminomethyltransferase)		COG0404	GcvT:Glycine cleavage		1
Amino acid transport and metabolism	Gamma-glutamyltranspeptidase		COG0405	Ggt:		1
Carbohydrate transport and metabolism	Broad specificity phosphatase PhoE		COG0406	PhoE:		1
Coenzyme transport and metabolism	Uroporphyrinogen-III decarboxylase HemE		COG0407	HemE:Heme biosynthesis		1
Coenzyme transport and metabolism	Coproporphyrinogen-III oxidase HemH, oxygen-dependent		COG0408	HemF:Heme biosynthesis		1
Amino acid transport and metabolism	ABC-type branched-chain amino acid transport system, ATPase component LivF		COG0410	LivF:		1
Amino acid transport and metabolism	ABC-type branched-chain amino acid transport system, ATPase component LivG		COG0411	LivG:		1
Secondary metabolites biosynthesis, transport and catabolism	Dienelactone hydrolase		COG0412	DLH:		1
Coenzyme transport and metabolism	Ketopantoate hydroxymethyltransferase		COG0413	PanB:Pantothenate/CoA biosynthesis		1
Coenzyme transport and metabolism	Panthothenate synthetase		COG0414	PanC:Pantothenate/CoA biosynthesis		1
Replication, recombination and repair	Deoxyribodipyrimidine photolyase		COG0415	PhrB:		1
Lipid transport and metabolism	Acyl-ACP:phosphate acyltransferase (fatty acid/phospholipid biosynthesis)		COG0416	PlsX:		1
Nucleotide transport and metabolism	Dihydroorotase		COG0418	PyrC:Pyrimidine biosynthesis		1
Replication, recombination and repair	DNA repair exonuclease SbcCD ATPase subunit		COG0419	SbcC:		1
Replication, recombination and repair	DNA repair exonuclease SbcCD nuclease subunit		COG0420	SbcD:		1
Amino acid transport and metabolism	Spermidine synthase (polyamine aminopropyltransferase)		COG0421	SpeE:		1
Coenzyme transport and metabolism	4-amino-2-methyl-5-hydroxymethylpyrimidine (HMP) synthase ThiC		COG0422	ThiC:Thiamine biosynthesis		1
Translation, ribosomal structure and biogenesis	Glycyl-tRNA synthetase, class II		COG0423	GRS1:Aminoacyl-tRNA synthetases		1
Secondary metabolites biosynthesis, transport and catabolism	7-methyl-GTP pyrophosphatase and related NTP pyrophosphatases, Maf/HAM1 superfamily		COG0424	Maf:		1
Translation, ribosomal structure and biogenesis	Sulfur carrier protein TusA (tRNA thiolation, molybdenum cofactor biosynthesis)		COG0425	TusA:		1
Coenzyme transport and metabolism	Sulfur carrier protein TusA (tRNA thiolation, molybdenum cofactor biosynthesis)		COG0425	TusA:		1
Posttranslational modification, protein turnover, chaperones	Sulfur carrier protein TusA (tRNA thiolation, molybdenum cofactor biosynthesis)		COG0425	TusA:		1
Energy production and conversion	Propionyl CoA:succinate CoA transferase		COG0427	ACH1:		1
Energy production and conversion	NAD(P)H-dependent FMN reductase		COG0431	SsuE:		1
Coenzyme transport and metabolism	Thiamin phosphate synthase YjbQ, UPF0047 family		COG0432	YjbQ:		1
