L1	L2	L3	L4	KO	Function	EC	Count
13_Hydrogen metabolism	Hydrogen production VII (chlorophyta, cyanobacteria)			K00355	NQO1; NAD(P)H dehydrogenase (quinone)	1.6.5.2	1
11_Nitrogen cycle	Nitrogenated compounds Reduction	Assimilatory nitrate reduction	Nitrate to ammonia	K00362	nirB; nitrite reductase (NADH) large subunit	1.7.1.15	1
11_Nitrogen cycle	Nitrogenated compounds Reduction	Denitrification	Nitrate to nitrite	K00372	nasA; assimilatory nitrate reductase catalytic subunit	1.7.99.-	1
11_Nitrogen cycle	Nitrogenated compounds Reduction	Denitrification	Nitrate to nitrite	K00372	nasA; assimilatory nitrate reductase catalytic subunit	1.7.99.-	1
18_Sulfur compounds metabolism	Sulfur compounds cycle	Sulfate reduction (assimilatory)		K00381	cysI; sulfite reductase (NADPH) hemoprotein beta-component	1.8.1.2	1
06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine degradation			K00382	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase	1.8.1.4	1
06_Amino acid utilization biosynthesis metabolism	Glycine, serine and threonine metabolism			K00382	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase	1.8.1.4	1
21_Cellular response to stress	Cellular response to stress			K00383	GSR, gor; glutathione reductase (NADPH)	1.8.1.7	1
07_Nucleic acid metabolism	Pyrimidine metabolism			K00384	trxB, TRR; thioredoxin reductase (NADPH)	1.8.1.9	1
21_Cellular response to stress	Cellular response to stress			K00384	trxB, TRR; thioredoxin reductase (NADPH)	1.8.1.9	1
18_Sulfur compounds metabolism	Sulfur compounds cycle	Sulfate reduction (assimilatory)		K00390	cysH; phosphoadenosine phosphosulfate reductase	1.8.4.8 1.8.4.10	1
21_Cellular response to stress	Cellular response to stress			K00428	E1.11.1.5; cytochrome c peroxidase	1.11.1.5	1
21_Cellular response to stress	Response to oxidative stress			K00428	E1.11.1.5; cytochrome c peroxidase	1.11.1.5	1
21_Cellular response to stress	Cellular response to stress			K00432	gpx, btuE, bsaA; glutathione peroxidase	1.11.1.9	1
21_Cellular response to stress	Response to osmotic stress			K00432	gpx, btuE, bsaA; glutathione peroxidase	1.11.1.9	1
21_Cellular response to stress	Response to oxidative stress			K00432	gpx, btuE, bsaA; glutathione peroxidase	1.11.1.9	1
08_Hydrocarbon degradation	Other aromatics degradation			K00446	dmpB, xylE; catechol 2,3-dioxygenase	1.13.11.2	1
08_Hydrocarbon degradation	Polycyclic aromatic hydrocarbon degradation			K00448	pcaG; protocatechuate 3,4-dioxygenase, alpha subunit	1.13.11.3	1
08_Hydrocarbon degradation	Other aromatics degradation			K00448	pcaG; protocatechuate 3,4-dioxygenase, alpha subunit	1.13.11.3	1
08_Hydrocarbon degradation	Polycyclic aromatic hydrocarbon degradation			K00449	pcaH; protocatechuate 3,4-dioxygenase, beta subunit	1.13.11.3	1
06_Amino acid utilization biosynthesis metabolism	Methionine degradation			K00451	HGD, hmgA; homogentisate 1,2-dioxygenase	1.13.11.5	1
08_Hydrocarbon degradation	Aromatic carboxylic acid degradation			K00451	HGD, hmgA; homogentisate 1,2-dioxygenase	1.13.11.5	1
06_Amino acid utilization biosynthesis metabolism	Methionine degradation			K00457	HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase	1.13.11.27	1
06_Amino acid utilization biosynthesis metabolism	Phenylalanine metabolism			K00457	HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase	1.13.11.27	1
08_Hydrocarbon degradation	Aromatic carboxylic acid degradation			K00481	pobA; p-hydroxybenzoate 3-monooxygenase	1.14.13.2	1
06_Amino acid utilization biosynthesis metabolism	Phenylalanine metabolism			K00500	phhA, PAH; phenylalanine-4-hydroxylase	1.14.16.1	1
06_Amino acid utilization biosynthesis metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis			K00500	phhA, PAH; phenylalanine-4-hydroxylase	1.14.16.1	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	PEP		K00500	phhA, PAH; phenylalanine-4-hydroxylase	1.14.16.1	1
07_Nucleic acid metabolism	Pyrimidine metabolism			K00525	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain	1.17.4.1	1
07_Nucleic acid metabolism	Purine metabolism			K00525	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain	1.17.4.1	1
07_Nucleic acid metabolism	Pyrimidine metabolism			K00526	E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain	1.17.4.1	1
07_Nucleic acid metabolism	Purine metabolism			K00526	E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain	1.17.4.1	1
06_Amino acid utilization biosynthesis metabolism	Phenylalanine metabolism			K00529	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component	1.18.1.3	1
06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K00547	mmuM, BHMT2; homocysteine S-methyltransferase	2.1.1.10	1
06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K00548	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase	2.1.1.13	1
06_Amino acid utilization biosynthesis metabolism	Methionine biosynthesis			K00548	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase	2.1.1.13	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K00548	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase	2.1.1.13	1
06_Amino acid utilization biosynthesis metabolism	Methionine degradation			K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1	2.1.1.37	1
06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1	2.1.1.37	1
07_Nucleic acid metabolism	Pyrimidine metabolism			K00560	thyA, TYMS; thymidylate synthase	2.1.1.45	1
21_Cellular response to stress	Cellular response to stress			K00567	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase	2.1.1.63	1
21_Cellular response to stress	Response to nitrosative stress			K00567	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase	2.1.1.63	1
02_Homoacetogenesis	Reductive acetyl coenzyme A pathway			K00568	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase	2.1.1.222 2.1.1.64	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K00568	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase	2.1.1.222 2.1.1.64	1
06_Amino acid utilization biosynthesis metabolism	Phenylalanine metabolism			K00588	E2.1.1.104; caffeoyl-CoA O-methyltransferase	2.1.1.104	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K00588	E2.1.1.104; caffeoyl-CoA O-methyltransferase	2.1.1.104	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to lactate		K00600	glyA, SHMT; glycine hydroxymethyltransferase	2.1.2.1	1
06_Amino acid utilization biosynthesis metabolism	Glycine, serine and threonine metabolism			K00600	glyA, SHMT; glycine hydroxymethyltransferase	2.1.2.1	1
15_Methylotrophy	Serine pathway for formaldehyde fixation			K00600	glyA, SHMT; glycine hydroxymethyltransferase	2.1.2.1	1
07_Nucleic acid metabolism	Purine metabolism			K00602	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase	2.1.2.3 3.5.4.10	1
06_Amino acid utilization biosynthesis metabolism	Glycine, serine and threonine metabolism			K00605	gcvT, AMT; aminomethyltransferase	2.1.2.10	1
06_Amino acid utilization biosynthesis metabolism	Alanine, aspartate and glutamate metabolism (contain asparagin as well)			K00609	pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit	2.1.3.2	1
07_Nucleic acid metabolism	Pyrimidine metabolism			K00609	pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit	2.1.3.2	1
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K00611	OTC, argF, argI; ornithine carbamoyltransferase	2.1.3.3	1
01_Fermentation	Acetoin biosynthesis	(R)-acetoin biosynthesis I		K00615	E2.2.1.1, tktA, tktB; transketolase	2.2.1.1	1
01_Fermentation	Acetoin biosynthesis	(s)-acetoin biosynthesis		K00615	E2.2.1.1, tktA, tktB; transketolase	2.2.1.1	1
01_Fermentation	Acetoin biosynthesis	Meso-butanediol biosynthesis II		K00615	E2.2.1.1, tktA, tktB; transketolase	2.2.1.1	1
01_Fermentation	Acetoin biosynthesis	Superpathway of (R,R)-butanediol biosynthesis		K00615	E2.2.1.1, tktA, tktB; transketolase	2.2.1.1	1
01_Fermentation	Acetoin biosynthesis	(R)-acetoin biosynthesis I		K00616	E2.2.1.2, talA, talB; transaldolase	2.2.1.2	1
01_Fermentation	Acetoin biosynthesis	(s)-acetoin biosynthesis		K00616	E2.2.1.2, talA, talB; transaldolase	2.2.1.2	1
01_Fermentation	Acetoin biosynthesis	Meso-butanediol biosynthesis II		K00616	E2.2.1.2, talA, talB; transaldolase	2.2.1.2	1
01_Fermentation	Acetoin biosynthesis	Superpathway of (R,R)-butanediol biosynthesis		K00616	E2.2.1.2, talA, talB; transaldolase	2.2.1.2	1
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K00619	argA; amino-acid N-acetyltransferase	2.3.1.1	1
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K00620	argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase	2.3.1.35 2.3.1.1	1
06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine degradation			K00626	ACAT, atoB; acetyl-CoA C-acetyltransferase	2.3.1.9	1
06_Amino acid utilization biosynthesis metabolism	Tryptophan metabolism			K00626	ACAT, atoB; acetyl-CoA C-acetyltransferase	2.3.1.9	1
06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine degradation			K00632	fadA, fadI; acetyl-CoA acyltransferase	2.3.1.16	1
06_Amino acid utilization biosynthesis metabolism	Glycine, serine and threonine metabolism			K00639	kbl, GCAT; glycine C-acetyltransferase	2.3.1.29	1
01_Fermentation	Acetylene degradation			K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
01_Fermentation	Heterolactic fermentation			K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
01_Fermentation	Lysine fermentation to acetate and butyrate			K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
01_Fermentation	Mixed acid fermentation			K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate I		K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate II		K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate I		K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate II		K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate IV		K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate VII		K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
02_Homoacetogenesis	Acetate formation from acetyl-coA I			K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
06_Amino acid utilization biosynthesis metabolism	Glycine, serine and threonine metabolism			K00643	E2.3.1.37, ALAS; 5-aminolevulinate synthase	2.3.1.37	1
06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K00651	metA; homoserine O-succinyltransferase/O-acetyltransferase	2.3.1.46 2.3.1.31	1
06_Amino acid utilization biosynthesis metabolism	Methionine biosynthesis			K00651	metA; homoserine O-succinyltransferase/O-acetyltransferase	2.3.1.46 2.3.1.31	1
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K00657	speG, SAT; diamine N-acetyltransferase	2.3.1.57	1
10_TCA cycle	TCA cycle			K00658	DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase)	2.3.1.61	1
05_Fatty acid oxidation	Fatty acid beta-oxidation I			K00677	lpxA; UDP-N-acetylglucosamine acyltransferase	2.3.1.129	1
05_Fatty acid oxidation	Fatty acid beta-oxidation II (core pathway)			K00677	lpxA; UDP-N-acetylglucosamine acyltransferase	2.3.1.129	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K00677	lpxA; UDP-N-acetylglucosamine acyltransferase	2.3.1.129	1
21_Cellular response to stress	Cellular response to stress			K00681	ggt; gamma-glutamyltranspeptidase / glutathione hydrolase	2.3.2.2 3.4.19.13	1
09_Carbohydrate Active enzyme - CAZy	Glycosyltransferase			K00688	PYG, glgP; glycogen phosphorylase	2.4.1.1	1
16_Embden Meyerhof-Parnos (EMP)	EMP			K00688	PYG, glgP; glycogen phosphorylase	2.4.1.1	1
20_Hydrolysis of polymers	Starch			K00688	PYG, glgP; glycogen phosphorylase	2.4.1.1	1
09_Carbohydrate Active enzyme - CAZy	Glycosyltransferase			K00694	bcsA; cellulose synthase (UDP-forming)	2.4.1.12	1
20_Hydrolysis of polymers	Starch			K00694	bcsA; cellulose synthase (UDP-forming)	2.4.1.12	1
21_Cellular response to stress	Response to osmotic stress			K00694	bcsA; cellulose synthase (UDP-forming)	2.4.1.12	1
09_Carbohydrate Active enzyme - CAZy	Glycosyltransferase			K00697	otsA; trehalose 6-phosphate synthase	2.4.1.15 2.4.1.347	1
20_Hydrolysis of polymers	Starch			K00697	otsA; trehalose 6-phosphate synthase	2.4.1.15 2.4.1.347	1
21_Cellular response to stress	Response to osmotic stress			K00697	otsA; trehalose 6-phosphate synthase	2.4.1.15 2.4.1.347	1
21_Cellular response to stress	Trehalose metabolism in response to cold stress			K00697	otsA; trehalose 6-phosphate synthase	2.4.1.15 2.4.1.347	1
09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K00700	GBE1, glgB; 1,4-alpha-glucan branching enzyme	2.4.1.18	1
09_Carbohydrate Active enzyme - CAZy	Glycosyltransferase			K00703	glgA; starch synthase	2.4.1.21	1
20_Hydrolysis of polymers	Starch			K00703	glgA; starch synthase	2.4.1.21	1
09_Carbohydrate Active enzyme - CAZy	Glycosyltransferase			K00705	malQ; 4-alpha-glucanotransferase	2.4.1.25	1
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Maltose		K00705	malQ; 4-alpha-glucanotransferase	2.4.1.25	1
20_Hydrolysis of polymers	Starch			K00705	malQ; 4-alpha-glucanotransferase	2.4.1.25	1
09_Carbohydrate Active enzyme - CAZy	Glycosyltransferase			K00721	DPM1; dolichol-phosphate mannosyltransferase	2.4.1.83	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	N-glycan biosynthesis		K00721	DPM1; dolichol-phosphate mannosyltransferase	2.4.1.83	1
09_Carbohydrate Active enzyme - CAZy	Glycosyltransferase			K00748	lpxB; lipid-A-disaccharide synthase	2.4.1.182	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K00748	lpxB; lipid-A-disaccharide synthase	2.4.1.182	1
09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K00750	GYG1, GYG2; glycogenin	2.4.1.186	1
07_Nucleic acid metabolism	Pyrimidine metabolism			K00758	deoA, TYMP; thymidine phosphorylase	2.4.2.4	1
07_Nucleic acid metabolism	Degradation of pyrimidine bases			K00758	deoA, TYMP; thymidine phosphorylase	2.4.2.4	1
07_Nucleic acid metabolism	Purine metabolism			K00759	APRT, apt; adenine phosphoribosyltransferase	2.4.2.7	1
07_Nucleic acid metabolism	Purine metabolism			K00760	hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase	2.4.2.8	1
07_Nucleic acid metabolism	Pyrimidine metabolism			K00761	upp, UPRT; uracil phosphoribosyltransferase	2.4.2.9	1
07_Nucleic acid metabolism	Pyrimidine metabolism			K00762	pyrE; orotate phosphoribosyltransferase	2.4.2.10	1
06_Amino acid utilization biosynthesis metabolism	Alanine, aspartate and glutamate metabolism (contain asparagin as well)			K00764	purF, PPAT; amidophosphoribosyltransferase	2.4.2.14	1
07_Nucleic acid metabolism	Purine metabolism			K00764	purF, PPAT; amidophosphoribosyltransferase	2.4.2.14	1
06_Amino acid utilization biosynthesis metabolism	Histidine biosynthesis, pRpp => histidine			K00765	hisG; ATP phosphoribosyltransferase	2.4.2.17	1
09_Carbohydrate Active enzyme - CAZy	Glycosyltransferase			K00765	hisG; ATP phosphoribosyltransferase	2.4.2.17	1
06_Amino acid utilization biosynthesis metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis			K00766	trpD; anthranilate phosphoribosyltransferase	2.4.2.18	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K00766	trpD; anthranilate phosphoribosyltransferase	2.4.2.18	1
07_Nucleic acid metabolism	Purine metabolism			K00769	gpt; xanthine phosphoribosyltransferase	2.4.2.22	1
06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine degradation			K00789	metK; S-adenosylmethionine synthetase	2.5.1.6	1
06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K00789	metK; S-adenosylmethionine synthetase	2.5.1.6	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K00789	metK; S-adenosylmethionine synthetase	2.5.1.6	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K00789	metK; S-adenosylmethionine synthetase	2.5.1.6	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K00790	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2.5.1.7	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K00790	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2.5.1.7	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K00790	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2.5.1.7	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Murein		K00790	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2.5.1.7	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K00794	ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase	2.5.1.78	1
21_Cellular response to stress	Response to nitrosative stress			K00794	ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase	2.5.1.78	1
06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K00797	speE, SRM, SPE3; spermidine synthase	2.5.1.16	1
