L1	L2	L3	KO	Function	EC	Count
Metabolism	Biosynthesis of other secondary metabolites	Monobactam biosynthesis [PATH:ko00261]	K00215	dapB; 4-hydroxy-tetrahydrodipicolinate reductase	1.17.1.8	1
Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053]	K00216	entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	1.3.1.28	1
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K00226	pyrD; dihydroorotate dehydrogenase (fumarate)	1.3.98.1	1
Metabolism	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism [PATH:ko00860]	K00228	CPOX, hemF; coproporphyrinogen III oxidase	1.3.3.3	1
Metabolism	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism [PATH:ko00860]	K00230	hemG; menaquinone-dependent protoporphyrinogen oxidase	1.3.5.3	1
Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K00234	SDHA, SDH1; succinate dehydrogenase (ubiquinone) flavoprotein subunit	1.3.5.1	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K00234	SDHA, SDH1; succinate dehydrogenase (ubiquinone) flavoprotein subunit	1.3.5.1	1
Organismal Systems	Environmental adaptation	Thermogenesis [PATH:ko04714]	K00234	SDHA, SDH1; succinate dehydrogenase (ubiquinone) flavoprotein subunit	1.3.5.1	1
Human Diseases	Neurodegenerative disease	Alzheimer disease [PATH:ko05010]	K00234	SDHA, SDH1; succinate dehydrogenase (ubiquinone) flavoprotein subunit	1.3.5.1	1
Human Diseases	Neurodegenerative disease	Parkinson disease [PATH:ko05012]	K00234	SDHA, SDH1; succinate dehydrogenase (ubiquinone) flavoprotein subunit	1.3.5.1	1
Human Diseases	Neurodegenerative disease	Amyotrophic lateral sclerosis [PATH:ko05014]	K00234	SDHA, SDH1; succinate dehydrogenase (ubiquinone) flavoprotein subunit	1.3.5.1	1
Human Diseases	Neurodegenerative disease	Huntington disease [PATH:ko05016]	K00234	SDHA, SDH1; succinate dehydrogenase (ubiquinone) flavoprotein subunit	1.3.5.1	1
Human Diseases	Neurodegenerative disease	Prion disease [PATH:ko05020]	K00234	SDHA, SDH1; succinate dehydrogenase (ubiquinone) flavoprotein subunit	1.3.5.1	1
Human Diseases	Neurodegenerative disease	Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	K00234	SDHA, SDH1; succinate dehydrogenase (ubiquinone) flavoprotein subunit	1.3.5.1	1
Human Diseases	Cardiovascular disease	Diabetic cardiomyopathy [PATH:ko05415]	K00234	SDHA, SDH1; succinate dehydrogenase (ubiquinone) flavoprotein subunit	1.3.5.1	1
Human Diseases	Endocrine and metabolic disease	Non-alcoholic fatty liver disease [PATH:ko04932]	K00234	SDHA, SDH1; succinate dehydrogenase (ubiquinone) flavoprotein subunit	1.3.5.1	1
Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K00235	SDHB, SDH2; succinate dehydrogenase (ubiquinone) iron-sulfur subunit	1.3.5.1	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K00235	SDHB, SDH2; succinate dehydrogenase (ubiquinone) iron-sulfur subunit	1.3.5.1	1
Organismal Systems	Environmental adaptation	Thermogenesis [PATH:ko04714]	K00235	SDHB, SDH2; succinate dehydrogenase (ubiquinone) iron-sulfur subunit	1.3.5.1	1
Human Diseases	Neurodegenerative disease	Alzheimer disease [PATH:ko05010]	K00235	SDHB, SDH2; succinate dehydrogenase (ubiquinone) iron-sulfur subunit	1.3.5.1	1
Human Diseases	Neurodegenerative disease	Parkinson disease [PATH:ko05012]	K00235	SDHB, SDH2; succinate dehydrogenase (ubiquinone) iron-sulfur subunit	1.3.5.1	1
Human Diseases	Neurodegenerative disease	Amyotrophic lateral sclerosis [PATH:ko05014]	K00235	SDHB, SDH2; succinate dehydrogenase (ubiquinone) iron-sulfur subunit	1.3.5.1	1
Human Diseases	Neurodegenerative disease	Huntington disease [PATH:ko05016]	K00235	SDHB, SDH2; succinate dehydrogenase (ubiquinone) iron-sulfur subunit	1.3.5.1	1
Human Diseases	Neurodegenerative disease	Prion disease [PATH:ko05020]	K00235	SDHB, SDH2; succinate dehydrogenase (ubiquinone) iron-sulfur subunit	1.3.5.1	1
Human Diseases	Neurodegenerative disease	Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	K00235	SDHB, SDH2; succinate dehydrogenase (ubiquinone) iron-sulfur subunit	1.3.5.1	1
Human Diseases	Cardiovascular disease	Diabetic cardiomyopathy [PATH:ko05415]	K00235	SDHB, SDH2; succinate dehydrogenase (ubiquinone) iron-sulfur subunit	1.3.5.1	1
Human Diseases	Endocrine and metabolic disease	Non-alcoholic fatty liver disease [PATH:ko04932]	K00235	SDHB, SDH2; succinate dehydrogenase (ubiquinone) iron-sulfur subunit	1.3.5.1	1
Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K00241	sdhC, frdC; succinate dehydrogenase / fumarate reductase, cytochrome b subunit		1
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K00241	sdhC, frdC; succinate dehydrogenase / fumarate reductase, cytochrome b subunit		1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K00241	sdhC, frdC; succinate dehydrogenase / fumarate reductase, cytochrome b subunit		1
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K00241	sdhC, frdC; succinate dehydrogenase / fumarate reductase, cytochrome b subunit		1
Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K00242	sdhD, frdD; succinate dehydrogenase / fumarate reductase, membrane anchor subunit		1
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K00242	sdhD, frdD; succinate dehydrogenase / fumarate reductase, membrane anchor subunit		1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K00242	sdhD, frdD; succinate dehydrogenase / fumarate reductase, membrane anchor subunit		1
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K00242	sdhD, frdD; succinate dehydrogenase / fumarate reductase, membrane anchor subunit		1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K00243	K00243; uncharacterized protein		1
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K00248	ACADS, bcd; butyryl-CoA dehydrogenase	1.3.8.1	1
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K00248	ACADS, bcd; butyryl-CoA dehydrogenase	1.3.8.1	1
Metabolism	Lipid metabolism	Fatty acid degradation [PATH:ko00071]	K00248	ACADS, bcd; butyryl-CoA dehydrogenase	1.3.8.1	1
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation [PATH:ko00280]	K00248	ACADS, bcd; butyryl-CoA dehydrogenase	1.3.8.1	1
Metabolism	Metabolism of other amino acids	beta-Alanine metabolism [PATH:ko00410]	K00248	ACADS, bcd; butyryl-CoA dehydrogenase	1.3.8.1	1
Metabolism	Lipid metabolism	Fatty acid degradation [PATH:ko00071]	K00252	GCDH, gcdH; glutaryl-CoA dehydrogenase	1.3.8.6	1
Metabolism	Amino acid metabolism	Lysine degradation [PATH:ko00310]	K00252	GCDH, gcdH; glutaryl-CoA dehydrogenase	1.3.8.6	1
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:ko00380]	K00252	GCDH, gcdH; glutaryl-CoA dehydrogenase	1.3.8.6	1
Metabolism	Xenobiotics biodegradation and metabolism	Benzoate degradation [PATH:ko00362]	K00252	GCDH, gcdH; glutaryl-CoA dehydrogenase	1.3.8.6	1
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation [PATH:ko00280]	K00253	IVD, ivd; isovaleryl-CoA dehydrogenase	1.3.8.4	1
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K00254	DHODH, pyrD; dihydroorotate dehydrogenase	1.3.5.2	1
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K00259	ald; alanine dehydrogenase	1.4.1.1	1
Metabolism	Metabolism of other amino acids	Taurine and hypotaurine metabolism [PATH:ko00430]	K00259	ald; alanine dehydrogenase	1.4.1.1	1
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation [PATH:ko00280]	K00263	E1.4.1.9; leucine dehydrogenase	1.4.1.9	1
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine biosynthesis [PATH:ko00290]	K00263	E1.4.1.9; leucine dehydrogenase	1.4.1.9	1
Metabolism	Energy metabolism	Nitrogen metabolism [PATH:ko00910]	K00265	gltB; glutamate synthase (NADPH) large chain	1.4.1.13	1
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K00265	gltB; glutamate synthase (NADPH) large chain	1.4.1.13	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K00265	gltB; glutamate synthase (NADPH) large chain	1.4.1.13	1
Metabolism	Energy metabolism	Nitrogen metabolism [PATH:ko00910]	K00266	gltD; glutamate synthase (NADPH) small chain	1.4.1.13	1
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K00266	gltD; glutamate synthase (NADPH) small chain	1.4.1.13	1
Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K00274	MAO, aofH; monoamine oxidase	1.4.3.4	1
Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K00274	MAO, aofH; monoamine oxidase	1.4.3.4	1
Metabolism	Amino acid metabolism	Histidine metabolism [PATH:ko00340]	K00274	MAO, aofH; monoamine oxidase	1.4.3.4	1
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:ko00350]	K00274	MAO, aofH; monoamine oxidase	1.4.3.4	1
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:ko00360]	K00274	MAO, aofH; monoamine oxidase	1.4.3.4	1
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:ko00380]	K00274	MAO, aofH; monoamine oxidase	1.4.3.4	1
Metabolism	Biosynthesis of other secondary metabolites	Isoquinoline alkaloid biosynthesis [PATH:ko00950]	K00274	MAO, aofH; monoamine oxidase	1.4.3.4	1
Metabolism	Xenobiotics biodegradation and metabolism	Drug metabolism - cytochrome P450 [PATH:ko00982]	K00274	MAO, aofH; monoamine oxidase	1.4.3.4	1
Organismal Systems	Nervous system	Dopaminergic synapse [PATH:ko04728]	K00274	MAO, aofH; monoamine oxidase	1.4.3.4	1
Organismal Systems	Nervous system	Serotonergic synapse [PATH:ko04726]	K00274	MAO, aofH; monoamine oxidase	1.4.3.4	1
Human Diseases	Neurodegenerative disease	Parkinson disease [PATH:ko05012]	K00274	MAO, aofH; monoamine oxidase	1.4.3.4	1
Human Diseases	Substance dependence	Cocaine addiction [PATH:ko05030]	K00274	MAO, aofH; monoamine oxidase	1.4.3.4	1
Human Diseases	Substance dependence	Amphetamine addiction [PATH:ko05031]	K00274	MAO, aofH; monoamine oxidase	1.4.3.4	1
Human Diseases	Substance dependence	Alcoholism [PATH:ko05034]	K00274	MAO, aofH; monoamine oxidase	1.4.3.4	1
Metabolism	Metabolism of cofactors and vitamins	Vitamin B6 metabolism [PATH:ko00750]	K00275	pdxH, PNPO; pyridoxamine 5'-phosphate oxidase	1.4.3.5	1
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K00278	nadB; L-aspartate oxidase	1.4.3.16	1
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K00278	nadB; L-aspartate oxidase	1.4.3.16	1
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K00281	GLDC, gcvP; glycine dehydrogenase	1.4.4.2	1
Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K00281	GLDC, gcvP; glycine dehydrogenase	1.4.4.2	1
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:ko00360]	K00285	dadA; D-amino-acid dehydrogenase	1.4.5.1	1
Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K00286	proC; pyrroline-5-carboxylate reductase	1.5.1.2	1
Metabolism	Metabolism of cofactors and vitamins	Folate biosynthesis [PATH:ko00790]	K00287	DHFR, folA; dihydrofolate reductase	1.5.1.3	1
Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate [PATH:ko00670]	K00287	DHFR, folA; dihydrofolate reductase	1.5.1.3	1
Human Diseases	Drug resistance: antineoplastic	Antifolate resistance [PATH:ko01523]	K00287	DHFR, folA; dihydrofolate reductase	1.5.1.3	1
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K00297	metF, MTHFR; methylenetetrahydrofolate reductase (NADH)	1.5.1.54	1
Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate [PATH:ko00670]	K00297	metF, MTHFR; methylenetetrahydrofolate reductase (NADH)	1.5.1.54	1
Metabolism	Energy metabolism	Sulfur metabolism [PATH:ko00920]	K00299	ssuE; FMN reductase	1.5.1.38	1
Metabolism	Metabolism of cofactors and vitamins	Riboflavin metabolism [PATH:ko00740]	K00299	ssuE; FMN reductase	1.5.1.38	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K00311	ETFDH; electron-transferring-flavoprotein dehydrogenase	1.5.5.1	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K00313	fixC; electron transfer flavoprotein-quinone oxidoreductase	1.5.5.-	1
Metabolism	Energy metabolism	Methane metabolism [PATH:ko00680]	K00320	mer; 5,10-methylenetetrahydromethanopterin reductase	1.5.98.2	1
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K00322	sthA, udhA; NAD(P) transhydrogenase	1.6.1.1	1
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K00324	pntA; H+-translocating NAD(P) transhydrogenase subunit alpha	1.6.1.2 7.1.1.1	1
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K00325	pntB; H+-translocating NAD(P) transhydrogenase subunit beta	1.6.1.2 7.1.1.1	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K00330	nuoA; NADH-quinone oxidoreductase subunit A	7.1.1.2	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K00331	nuoB; NADH-quinone oxidoreductase subunit B	7.1.1.2	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K00334	nuoE; NADH-quinone oxidoreductase subunit E	7.1.1.2	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K00335	nuoF; NADH-quinone oxidoreductase subunit F	7.1.1.2	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K00336	nuoG; NADH-quinone oxidoreductase subunit G	7.1.1.2	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K00337	nuoH; NADH-quinone oxidoreductase subunit H	7.1.1.2	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K00338	nuoI; NADH-quinone oxidoreductase subunit I	7.1.1.2	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K00339	nuoJ; NADH-quinone oxidoreductase subunit J	7.1.1.2	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K00340	nuoK; NADH-quinone oxidoreductase subunit K	7.1.1.2	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K00341	nuoL; NADH-quinone oxidoreductase subunit L	7.1.1.2	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K00342	nuoM; NADH-quinone oxidoreductase subunit M	7.1.1.2	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K00343	nuoN; NADH-quinone oxidoreductase subunit N	7.1.1.2	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K00344	qor, CRYZ; NADPH:quinone reductase	1.6.5.5	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K00346	nqrA; Na+-transporting NADH:ubiquinone oxidoreductase subunit A	7.2.1.1	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K00347	nqrB; Na+-transporting NADH:ubiquinone oxidoreductase subunit B	7.2.1.1	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K00348	nqrC; Na+-transporting NADH:ubiquinone oxidoreductase subunit C	7.2.1.1	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K00349	nqrD; Na+-transporting NADH:ubiquinone oxidoreductase subunit D	7.2.1.1	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K00350	nqrE; Na+-transporting NADH:ubiquinone oxidoreductase subunit E	7.2.1.1	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K00351	nqrF; Na+-transporting NADH:ubiquinone oxidoreductase subunit F	7.2.1.1	1
Metabolism	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	K00355	NQO1; NAD(P)H dehydrogenase (quinone)	1.6.5.2	1
Human Diseases	Cancer: overview	Pathways in cancer [PATH:ko05200]	K00355	NQO1; NAD(P)H dehydrogenase (quinone)	1.6.5.2	1
Human Diseases	Cancer: specific types	Hepatocellular carcinoma [PATH:ko05225]	K00355	NQO1; NAD(P)H dehydrogenase (quinone)	1.6.5.2	1
Human Diseases	Cardiovascular disease	Fluid shear stress and atherosclerosis [PATH:ko05418]	K00355	NQO1; NAD(P)H dehydrogenase (quinone)	1.6.5.2	1
Metabolism	Energy metabolism	Nitrogen metabolism [PATH:ko00910]	K00362	nirB; nitrite reductase (NADH) large subunit	1.7.1.15	1
Metabolism	Energy metabolism	Nitrogen metabolism [PATH:ko00910]	K00372	nasA; assimilatory nitrate reductase catalytic subunit	1.7.99.-	1
Metabolism	Energy metabolism	Sulfur metabolism [PATH:ko00920]	K00380	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component	1.8.1.2	1
Metabolism	Energy metabolism	Sulfur metabolism [PATH:ko00920]	K00381	cysI; sulfite reductase (NADPH) hemoprotein beta-component	1.8.1.2	1
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K00382	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase	1.8.1.4	1
Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K00382	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase	1.8.1.4	1
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K00382	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase	1.8.1.4	1
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K00382	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase	1.8.1.4	1
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K00382	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase	1.8.1.4	1
Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K00382	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase	1.8.1.4	1
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation [PATH:ko00280]	K00382	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase	1.8.1.4	1
Metabolism	Amino acid metabolism	Lysine degradation [PATH:ko00310]	K00382	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase	1.8.1.4	1
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:ko00380]	K00382	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase	1.8.1.4	1
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K00382	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase	1.8.1.4	1
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:ko00480]	K00383	GSR, gor; glutathione reductase (NADPH)	1.8.1.7	1
Organismal Systems	Endocrine system	Thyroid hormone synthesis [PATH:ko04918]	K00383	GSR, gor; glutathione reductase (NADPH)	1.8.1.7	1
Human Diseases	Cardiovascular disease	Diabetic cardiomyopathy [PATH:ko05415]	K00383	GSR, gor; glutathione reductase (NADPH)	1.8.1.7	1
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K00389	yidH; putative membrane protein		1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K00404	ccoN; cytochrome c oxidase cbb3-type subunit I	7.1.1.9	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K00404	ccoN; cytochrome c oxidase cbb3-type subunit I	7.1.1.9	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K00405	ccoO; cytochrome c oxidase cbb3-type subunit II		1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K00405	ccoO; cytochrome c oxidase cbb3-type subunit II		1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K00406	ccoP; cytochrome c oxidase cbb3-type subunit III		1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K00406	ccoP; cytochrome c oxidase cbb3-type subunit III		1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K00407	ccoQ; cytochrome c oxidase cbb3-type subunit IV		1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K00407	ccoQ; cytochrome c oxidase cbb3-type subunit IV		1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K00411	UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit	7.1.1.8	1
