L1	L2	L3	L4	ID	Function	EC
01_Fermentation	Pyruvate fermentation to butanol			K00918	pfkC; ADP-dependent phosphofructokinase/glucokinase	2.7.1.146 2.7.1.147
01_Fermentation	Homolactic fermentation			K01805	xylA; xylose isomerase	5.3.1.5
01_Fermentation	Homolactic fermentation			K11725	LHPP; phospholysine phosphohistidine inorganic pyrophosphate phosphatase	3.6.1.1 3.1.3.-
01_Fermentation	Homolactic fermentation			K01807	rpiA; ribose 5-phosphate isomerase A	5.3.1.6
01_Fermentation	Homolactic fermentation			K12977	lpxE; lipid A 1-phosphatase	3.1.3.-
01_Fermentation	Homolactic fermentation			K01808	rpiB; ribose 5-phosphate isomerase B	5.3.1.6
01_Fermentation	Homolactic fermentation			K12978	lpxF; lipid A 4'-phosphatase	3.1.3.-
01_Fermentation	Homolactic fermentation			K13555	btrP, neoI; 5''-phosphoribostamycin phosphatase	3.1.3.88
01_Fermentation	Homolactic fermentation			K01622	K01622; fructose 1,6-bisphosphate aldolase/phosphatase	4.1.2.13 3.1.3.11
01_Fermentation	Homolactic fermentation			K11645	fbaB; fructose-bisphosphate aldolase, class I	4.1.2.13
01_Fermentation	Homolactic fermentation			K11946	phdG; hydratase-aldolase	4.1.2.-
01_Fermentation	Homolactic fermentation			K00844	HK; hexokinase	2.7.1.1
01_Fermentation	Homolactic fermentation			K11395	kdpgA; 2-dehydro-3-deoxy-phosphogluconate/2-dehydro-3-deoxy-6-phosphogalactonate aldolase	4.1.2.55
01_Fermentation	Homolactic fermentation			K10705	GAPDHS; glyceraldehyde-3-phosphate dehydrogenase, spermatogenic	1.2.1.12
01_Fermentation	Homolactic fermentation			K07514	EHHADH; enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase	4.2.1.17 1.1.1.35 5.3.3.8
01_Fermentation	Homolactic fermentation			K02203	thrH; phosphoserine / homoserine phosphotransferase	3.1.3.3 2.7.1.39
01_Fermentation	Homolactic fermentation			K08679	GAE, cap1J; UDP-glucuronate 4-epimerase	5.1.3.6
01_Fermentation	Homolactic fermentation			K00134	GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase	1.2.1.12
01_Fermentation	Homolactic fermentation			K05715	2PGK; 2-phosphoglycerate kinase	2.7.2.16
01_Fermentation	Homolactic fermentation			K01825	fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase	1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8
01_Fermentation	Homolactic fermentation			K13830	ARO1; pentafunctional AROM polypeptide	4.2.3.4 4.2.1.10 1.1.1.25 2.7.1.71 2.5.1.19
01_Fermentation	Homolactic fermentation			K00963	UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase	2.7.7.9
01_Fermentation	Homolactic fermentation			K00872	thrB; homoserine kinase	2.7.1.39
01_Fermentation	Homolactic fermentation			K00016	LDH, ldh; L-lactate dehydrogenase	1.1.1.27
01_Fermentation	Homolactic fermentation			K00043	gbd; 4-hydroxybutyrate dehydrogenase	1.1.1.61
01_Fermentation	Succinate fermentation to butyrate			K15038	K15038; succinyl-CoA reductase	1.2.1.76
01_Fermentation	Succinate fermentation to butyrate			K00232	E1.3.3.6, ACOX1, ACOX3; acyl-CoA oxidase	1.3.3.6
01_Fermentation	Succinate fermentation to butyrate			K14472	smtB; succinyl-CoA:(S)-malate CoA-transferase subunit B	2.8.3.22
01_Fermentation	Succinate fermentation to butyrate			K13832	aroDE, DHQ-SDH; 3-dehydroquinate dehydratase / shikimate dehydrogenase	4.2.1.10 1.1.1.25
01_Fermentation	Succinate fermentation to butyrate			K01026	pct; propionate CoA-transferase	2.8.3.1
01_Fermentation	Succinate fermentation to butyrate			K01809	manA, MPI; mannose-6-phosphate isomerase	5.3.1.8
01_Fermentation	Succinate fermentation to butyrate			K00023	phbB; acetoacetyl-CoA reductase	1.1.1.36
01_Fermentation	Acetyl-coA fermentation to butyrate II (clostridium)			K00232	E1.3.3.6, ACOX1, ACOX3; acyl-CoA oxidase	1.3.3.6
01_Fermentation	Acetyl-coA fermentation to butyrate II (clostridium)			K00625	E2.3.1.8, pta; phosphate acetyltransferase	2.3.1.8
01_Fermentation	Acetyl-coA fermentation to butyrate II (clostridium)			K14472	smtB; succinyl-CoA:(S)-malate CoA-transferase subunit B	2.8.3.22
01_Fermentation	Acetyl-coA fermentation to butyrate II (clostridium)			K01026	pct; propionate CoA-transferase	2.8.3.1
01_Fermentation	Acetyl-coA fermentation to butyrate II (clostridium)			K01713	pheC; cyclohexadienyl dehydratase	4.2.1.51 4.2.1.91
01_Fermentation	Acetyl-coA fermentation to butyrate II (clostridium)			K03366	butA, budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase	1.1.1.- 1.1.1.76 1.1.1.304
01_Fermentation	Acetyl-coA fermentation to butyrate II (clostridium)			K00004	BDH, butB; (R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase	1.1.1.4 1.1.1.- 1.1.1.303
01_Fermentation	Acetoin biosynthesis	(R)-acetoin biosynthesis I		K13043	argF; N-succinyl-L-ornithine transcarbamylase	2.1.3.11
01_Fermentation	Acetoin biosynthesis	(R)-acetoin biosynthesis I		K00615	E2.2.1.1, tktA, tktB; transketolase	2.2.1.1
01_Fermentation	Acetoin biosynthesis	(R)-acetoin biosynthesis I		K00616	E2.2.1.2, talA, talB; transaldolase	2.2.1.2
01_Fermentation	Acetoin biosynthesis	(R)-acetoin biosynthesis II		K01656	TRP3; anthranilate synthase / indole-3-glycerol phosphate synthase	4.1.3.27 4.1.1.48
01_Fermentation	Acetoin biosynthesis	(s)-acetoin biosynthesis		K13043	argF; N-succinyl-L-ornithine transcarbamylase	2.1.3.11
01_Fermentation	Acetoin biosynthesis	(s)-acetoin biosynthesis		K00615	E2.2.1.1, tktA, tktB; transketolase	2.2.1.1
01_Fermentation	Acetoin biosynthesis	(s)-acetoin biosynthesis		K00616	E2.2.1.2, talA, talB; transaldolase	2.2.1.2
01_Fermentation	Acetoin biosynthesis	(s)-acetoin biosynthesis		K13982	DDX4, VASA; probable ATP-dependent RNA helicase DDX4	3.6.4.13
01_Fermentation	Acetoin biosynthesis	Acetoin biosynthesis III		K00004	BDH, butB; (R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase	1.1.1.4 1.1.1.- 1.1.1.303
01_Fermentation	Acetoin biosynthesis	Acetoin biosynthesis III		K03366	butA, budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase	1.1.1.- 1.1.1.76 1.1.1.304
01_Fermentation	Acetoin biosynthesis	(s,s)-butanediol biosynthesis		K00004	BDH, butB; (R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase	1.1.1.4 1.1.1.- 1.1.1.303
01_Fermentation	Acetoin biosynthesis	(s,s)-butanediol biosynthesis		K03366	butA, budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase	1.1.1.- 1.1.1.76 1.1.1.304
01_Fermentation	Acetoin biosynthesis	Meso-butanediol biosynthesis I		K00004	BDH, butB; (R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase	1.1.1.4 1.1.1.- 1.1.1.303
01_Fermentation	Acetoin biosynthesis	Meso-butanediol biosynthesis I		K03366	butA, budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase	1.1.1.- 1.1.1.76 1.1.1.304
01_Fermentation	Acetoin biosynthesis	Meso-butanediol biosynthesis II		K13043	argF; N-succinyl-L-ornithine transcarbamylase	2.1.3.11
01_Fermentation	Acetoin biosynthesis	Meso-butanediol biosynthesis II		K00615	E2.2.1.1, tktA, tktB; transketolase	2.2.1.1
01_Fermentation	Acetoin biosynthesis	Meso-butanediol biosynthesis II		K00616	E2.2.1.2, talA, talB; transaldolase	2.2.1.2
01_Fermentation	Acetoin biosynthesis	Superpathway of (R,R)-butanediol biosynthesis		K00004	BDH, butB; (R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase	1.1.1.4 1.1.1.- 1.1.1.303
01_Fermentation	Acetoin biosynthesis	Superpathway of (R,R)-butanediol biosynthesis		K01656	TRP3; anthranilate synthase / indole-3-glycerol phosphate synthase	4.1.3.27 4.1.1.48
01_Fermentation	Acetoin biosynthesis	Superpathway of (R,R)-butanediol biosynthesis		K03366	butA, budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase	1.1.1.- 1.1.1.76 1.1.1.304
01_Fermentation	Acetoin biosynthesis	Superpathway of (R,R)-butanediol biosynthesis		K00616	E2.2.1.2, talA, talB; transaldolase	2.2.1.2
01_Fermentation	Acetoin biosynthesis	Superpathway of (R,R)-butanediol biosynthesis		K00615	E2.2.1.1, tktA, tktB; transketolase	2.2.1.1
01_Fermentation	Acetoin biosynthesis	Superpathway of (R,R)-butanediol biosynthesis		K13043	argF; N-succinyl-L-ornithine transcarbamylase	2.1.3.11
01_Fermentation	Acetoin biosynthesis	Superpathway of 2,3-butanediol biosynthesis		K01656	TRP3; anthranilate synthase / indole-3-glycerol phosphate synthase	4.1.3.27 4.1.1.48
01_Fermentation	Acetoin biosynthesis	Superpathway of 2,3-butanediol biosynthesis		K00004	BDH, butB; (R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase	1.1.1.4 1.1.1.- 1.1.1.303
01_Fermentation	Acetoin biosynthesis	Superpathway of 2,3-butanediol biosynthesis		K03366	butA, budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase	1.1.1.- 1.1.1.76 1.1.1.304
01_Fermentation	Acetoin biosynthesis	Superpathway of 2,3-butanediol biosynthesis		K00169	porA; pyruvate ferredoxin oxidoreductase alpha subunit	1.2.7.1
01_Fermentation	Acetoin biosynthesis	Superpathway of 2,3-butanediol biosynthesis		K00170	porB; pyruvate ferredoxin oxidoreductase beta subunit	1.2.7.1
01_Fermentation	Acetoin biosynthesis	Superpathway of 2,3-butanediol biosynthesis		K00171	porD; pyruvate ferredoxin oxidoreductase delta subunit	1.2.7.1
01_Fermentation	Acetoin biosynthesis	Superpathway of 2,3-butanediol biosynthesis		K00004	BDH, butB; (R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase	1.1.1.4 1.1.1.- 1.1.1.303
01_Fermentation	Acetoin biosynthesis	Superpathway of 2,3-butanediol biosynthesis		K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and alanine		K01905	acdA; acetate---CoA ligase (ADP-forming) subunit alpha	6.2.1.13
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and alanine		K00822	E2.6.1.18; beta-alanine--pyruvate transaminase	2.6.1.18
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and alanine		K00823	puuE; 4-aminobutyrate aminotransferase	2.6.1.19
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and alanine		K00169	porA; pyruvate ferredoxin oxidoreductase alpha subunit	1.2.7.1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and alanine		K00170	porB; pyruvate ferredoxin oxidoreductase beta subunit	1.2.7.1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and alanine		K00171	porD; pyruvate ferredoxin oxidoreductase delta subunit	1.2.7.1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and alanine		K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate I		K00640	cysE; serine O-acetyltransferase	2.3.1.30
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate I		K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate I		K00145	argC; N-acetyl-gamma-glutamyl-phosphate reductase	1.2.1.38
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate I		K08324	sad; succinate-semialdehyde dehydrogenase	1.2.1.16 1.2.1.24
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate I		K09472	puuC, aldH; 4-(gamma-glutamylamino)butanal dehydrogenase	1.2.1.99
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate I		K11947	nidD; aldehyde dehydrogenase	1.2.1.-
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate I		K12254	kauB; 4-guanidinobutyraldehyde dehydrogenase / NAD-dependent aldehyde dehydrogenase	1.2.1.54 1.2.1.-
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate I		K13356	FAR; alcohol-forming fatty acyl-CoA reductase	1.2.1.84
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate I		K00138	aldB; aldehyde dehydrogenase	1.2.1.-
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate I		K00016	LDH, ldh; L-lactate dehydrogenase	1.1.1.27
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate II		K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate II		K00169	porA; pyruvate ferredoxin oxidoreductase alpha subunit	1.2.7.1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate II		K00170	porB; pyruvate ferredoxin oxidoreductase beta subunit	1.2.7.1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate II		K00171	porD; pyruvate ferredoxin oxidoreductase delta subunit	1.2.7.1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate II		K00640	cysE; serine O-acetyltransferase	2.3.1.30
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate II		K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate I		K00640	cysE; serine O-acetyltransferase	2.3.1.30
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate I		K00145	argC; N-acetyl-gamma-glutamyl-phosphate reductase	1.2.1.38
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate I		K08324	sad; succinate-semialdehyde dehydrogenase	1.2.1.16 1.2.1.24
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate I		K09472	puuC, aldH; 4-(gamma-glutamylamino)butanal dehydrogenase	1.2.1.99
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate I		K11947	nidD; aldehyde dehydrogenase	1.2.1.-
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate I		K12254	kauB; 4-guanidinobutyraldehyde dehydrogenase / NAD-dependent aldehyde dehydrogenase	1.2.1.54 1.2.1.-
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate I		K13356	FAR; alcohol-forming fatty acyl-CoA reductase	1.2.1.84
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate I		K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate I		K00138	aldB; aldehyde dehydrogenase	1.2.1.-
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate II		K00640	cysE; serine O-acetyltransferase	2.3.1.30
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate II		K00171	porD; pyruvate ferredoxin oxidoreductase delta subunit	1.2.7.1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate II		K00170	porB; pyruvate ferredoxin oxidoreductase beta subunit	1.2.7.1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate II		K00169	porA; pyruvate ferredoxin oxidoreductase alpha subunit	1.2.7.1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate II		K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate II		K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate III		K01905	acdA; acetate---CoA ligase (ADP-forming) subunit alpha	6.2.1.13
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate III		K00634	ptb; phosphate butyryltransferase	2.3.1.19
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate IV		K00640	cysE; serine O-acetyltransferase	2.3.1.30
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate IV		K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate IV		K00145	argC; N-acetyl-gamma-glutamyl-phosphate reductase	1.2.1.38
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate IV		K08324	sad; succinate-semialdehyde dehydrogenase	1.2.1.16 1.2.1.24
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate IV		K09472	puuC, aldH; 4-(gamma-glutamylamino)butanal dehydrogenase	1.2.1.99
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate IV		K11947	nidD; aldehyde dehydrogenase	1.2.1.-
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate IV		K12254	kauB; 4-guanidinobutyraldehyde dehydrogenase / NAD-dependent aldehyde dehydrogenase	1.2.1.54 1.2.1.-
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate IV		K13356	FAR; alcohol-forming fatty acyl-CoA reductase	1.2.1.84
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate IV		K00138	aldB; aldehyde dehydrogenase	1.2.1.-
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate V		K01899	LSC1; succinyl-CoA synthetase alpha subunit	6.2.1.4 6.2.1.5
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate V		K01900	LSC2; succinyl-CoA synthetase beta subunit	6.2.1.4 6.2.1.5
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate V		K01902	sucD; succinyl-CoA synthetase alpha subunit	6.2.1.5
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate V		K01903	sucC; succinyl-CoA synthetase beta subunit	6.2.1.5
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate V		K00169	porA; pyruvate ferredoxin oxidoreductase alpha subunit	1.2.7.1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate V		K00170	porB; pyruvate ferredoxin oxidoreductase beta subunit	1.2.7.1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate V		K00171	porD; pyruvate ferredoxin oxidoreductase delta subunit	1.2.7.1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate V		K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate VI		K01899	LSC1; succinyl-CoA synthetase alpha subunit	6.2.1.4 6.2.1.5
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate VI		K01900	LSC2; succinyl-CoA synthetase beta subunit	6.2.1.4 6.2.1.5
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate VI		K01902	sucD; succinyl-CoA synthetase alpha subunit	6.2.1.5
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate VI		K01903	sucC; succinyl-CoA synthetase beta subunit	6.2.1.5
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate VI		K00169	porA; pyruvate ferredoxin oxidoreductase alpha subunit	1.2.7.1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate VI		K00170	porB; pyruvate ferredoxin oxidoreductase beta subunit	1.2.7.1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate VI		K00171	porD; pyruvate ferredoxin oxidoreductase delta subunit	1.2.7.1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate VI		K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate VII		K00640	cysE; serine O-acetyltransferase	2.3.1.30
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate VII		K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate VII		K00146	feaB; phenylacetaldehyde dehydrogenase	1.2.1.39
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate VIII		K13982	DDX4, VASA; probable ATP-dependent RNA helicase DDX4	3.6.4.13
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate VIII		K00169	porA; pyruvate ferredoxin oxidoreductase alpha subunit	1.2.7.1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate VIII		K00170	porB; pyruvate ferredoxin oxidoreductase beta subunit	1.2.7.1
